301859	2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.46 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.460 	 
2148.800 	 0.458 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.460 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.460 	 
2148.800 	 0.458 	 
2148.800 	 0.46 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.460 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.461 	 
2148.800 	 0.457 	 
2148.800 	 0.460 	 
2148.800 	 0.459 	 
2148.800 	 0.460 	 
2148.800 	 0.459 	 
2148.800 	 0.460 	 
2148.800 	 0.458 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.461 	 
2148.800 	 0.457 	 
2148.800 	 0.460 	 
2148.800 	 0.458 	 
2148.800 	 0.460 	 
2148.800 	 0.459 	 
2148.800 	 0.461 	 
2148.800 	 0.458 	 
2148.800 	 0.459 	 
2148.800 	 0.459 	 
2148.800 	 0.462 	 
2148.800 	 0.456 	 
2148.800 	 0.460 	 
2148.800 	 0.458 	 
2148.800 	 0.460 	 
2148.800 	 0.459 	 
2148.800 	 0.461 	 
2148.800 	 0.457 	 
2148.800 	 0.459 	 
301860	8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.456 	 
8624.0 	 0.454 	 
8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.456 	 
8624.0 	 0.454 	 
8624.0 	 0.456 	 
8624.0 	 0.454 	 
8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.456 	 
8624.0 	 0.454 	 
8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.457 	 
8624.0 	 0.454 	 
8624.0 	 0.456 	 
8624.0 	 0.454 	 
8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.456 	 
8624.0 	 0.454 	 
8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.457 	 
8624.0 	 0.453 	 
8624.0 	 0.456 	 
8624.0 	 0.454 	 
8624.0 	 0.456 	 
8624.0 	 0.454 	 
8624.0 	 0.457 	 
8624.0 	 0.454 	 
8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.458 	 
8624.0 	 0.453 	 
8624.0 	 0.456 	 
8624.0 	 0.454 	 
8624.0 	 0.456 	 
8624.0 	 0.454 	 
8624.0 	 0.457 	 
8624.0 	 0.453 	 
8624.0 	 0.455 	 
8624.0 	 0.455 	 
8624.0 	 0.458 	 
8624.0 	 0.452 	 
8624.0 	 0.456 	 
8624.0 	 0.454 	 
8624.0 	 0.456 	 
8624.0 	 0.454 	 
8624.0 	 0.457 	 
8624.0 	 0.453 	 
8624.0 	 0.455 	 
301861	19733.0 	 0.445 	 
19733.0 	 0.445 	 
19733.0 	 0.445 	 
19733.0 	 0.446 	 
19733.0 	 0.445 	 
19733.0 	 0.446 	 
19733.0 	 0.445 	 
19733.0 	 0.445 	 
19733.0 	 0.445 	 
19733.0 	 0.446 	 
