301859	2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.472 	 
2148.800 	 0.470 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.472 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.472 	 
2148.800 	 0.470 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.472 	 
2148.800 	 0.470 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.473 	 
2148.800 	 0.469 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.472 	 
2148.800 	 0.470 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.473 	 
2148.800 	 0.469 	 
2148.800 	 0.471 	 
2148.800 	 0.470 	 
2148.800 	 0.471 	 
2148.800 	 0.471 	 
2148.800 	 0.472 	 
2148.800 	 0.470 	 
2148.800 	 0.471 	 
301860	8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.466 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.466 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.468 	 
8624.0 	 0.466 	 
8624.0 	 0.467 	 
8624.0 	 0.466 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.468 	 
8624.0 	 0.466 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.468 	 
8624.0 	 0.465 	 
8624.0 	 0.467 	 
8624.0 	 0.466 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.468 	 
8624.0 	 0.466 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.469 	 
8624.0 	 0.465 	 
8624.0 	 0.467 	 
8624.0 	 0.466 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.468 	 
8624.0 	 0.465 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.469 	 
8624.0 	 0.465 	 
8624.0 	 0.468 	 
8624.0 	 0.466 	 
8624.0 	 0.467 	 
8624.0 	 0.467 	 
8624.0 	 0.469 	 
8624.0 	 0.465 	 
8624.0 	 0.467 	 
301861	19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.462 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.462 	 
19733.0 	 0.462 	 
19733.0 	 0.464 	 
19733.0 	 0.461 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.464 	 
19733.0 	 0.461 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.461 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.464 	 
19733.0 	 0.460 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.464 	 
19733.0 	 0.461 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.465 	 
19733.0 	 0.460 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.463 	 
19733.0 	 0.462 	 
19733.0 	 0.464 	 
19733.0 	 0.460 	 
19733.0 	 0.462 	 
301862	363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.470 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.470 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.470 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
363.6000 	 0.471 	 
301863	1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
1462.5 	 0.467 	 
